"30 mins","43104.4631,39197.9768","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","LOYANG WAY ","10.00 PM","$0.60","07.00 AM","L0085","$0.60","30 mins","30 mins","C","69","Car","$0.60"
"","43372.6285,39463.8024","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43911.1656,40156.4964","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43676.6179,40570.6982","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43469.2961,40872.5205","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","43104.4631,39197.9768","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","LOYANG WAY ","10.00 PM","$1.20","07.00 AM","L0085","$1.20","30 mins","30 mins","C","0","Heavy Vehicle","$1.20"
"","43372.6285,39463.8024","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43911.1656,40156.4964","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43676.6179,40570.6982","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43469.2961,40872.5205","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Day","43104.4631,39197.9768","-","LOYANG WAY ","10.30 PM","$0.65","07.00 AM","L0085","$0.65","Day","Day","C","17","Motorcycle","$0.65"
"","43372.6285,39463.8024","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43911.1656,40156.4964","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43676.6179,40570.6982","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43469.2961,40872.5205","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","43290.0317,40681.5866","-","LOYANG CRESCENT ","10.00 PM","$0.60","07.00 AM","L0087","$0.60","30 mins","30 mins","C","34","Car","$0.60"
"","43435.5542,40498.7613","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","43440.0219,40803.6932","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","42817.7622,39279.7848","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","LOYANG DRIVE ","10.00 PM","$0.60","07.00 AM","L0088","$0.60","30 mins","30 mins","C","36","Car","$0.60"
"","43264.5091,39587.8336","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Day","42817.7622,39279.7848","-","LOYANG DRIVE ","10.30 PM","$0.65","07.00 AM","L0088","$0.65","Day","Day","C","31","Motorcycle","$0.65"
"","43264.5091,39587.8336","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","42813.34,39668.2377","-","LOYANG LANE ","10.00 PM","$0.60","07.00 AM","L0089","$0.60","30 mins","30 mins","C","26","Car","$0.60"
"","43009.7532,39472.397","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","33770.4816,35606.2112","-","LITTLE ROAD ","05.00 PM","$0.60","08.30 AM","L0092","$0.00","30 mins","0 mins","C","6","Car","$0.60"
"30 mins","30556.8291,31075.8629","-","LIANG SEAH STREET OFF STREET","05.00 PM","$1.20","07.00 AM","L0093","$0.60","30 mins","30 mins","B","38","Car","$1.20"
"30 mins","30556.8291,31075.8629","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LIANG SEAH STREET OFF STREET","07.00 AM","$0.60","05.00 PM","L0093","$0.60","30 mins","30 mins","C","38","Car","$0.60"
"30 mins","30556.8291,31075.8629","Per min charging. Parking charge bet. 7am & 10.30pm and bet. 10.30pm & 7am respectively is capped at $0.65.","LIANG SEAH STREET OFF STREET","07.00 AM","$0.10","07.00 AM","L0093","$0.10","30 mins","30 mins","B","7","Motorcycle","$0.10"
"30 mins","35393.2609,33097.3771","-","LORONG 101 CHANGI ","10.00 PM","$0.60","08.30 AM","L0096","$0.60","30 mins","30 mins","C","19","Car","$0.60"
"DAY","35393.2609,33097.3771","-","LORONG 101 CHANGI ","10.00 PM","$0.65","08.30 AM","L0096","$0.65","DAY","DAY","C","2","Motorcycle","$0.65"
"30 mins","35520.1683,33131.1008","-","LORONG 102 CHANGI ","10.00 PM","$0.60","08.30 AM","L0097","$0.60","30 mins","30 mins","C","3","Car","$0.60"
"30 mins","35646.742,33206.96","-","LORONG 104 CHANGI ","10.00 PM","$0.60","08.30 AM","L0098","$0.60","30 mins","30 mins","C","11","Car","$0.60"
"30 mins","35734.9299,33115.5986","-","LORONG 105 CHANGI ","10.00 PM","$0.60","08.30 AM","L0099","$0.60","30 mins","30 mins","C","3","Car","$0.60"
"30 mins","35792.6761,33188.145","-","LORONG 106 CHANGI ","10.00 PM","$0.60","08.30 AM","L0100","$0.60","30 mins","30 mins","C","3","Car","$0.60"
"30 mins","35861.37,33197.9871","-","LORONG 107 CHANGI ","10.00 PM","$0.60","08.30 AM","L0101","$0.60","30 mins","30 mins","C","13","Car","$0.60"
"30 mins","35930.0467,33211.0998","-","LORONG 108 CHANGI ","10.00 PM","$0.60","08.30 AM","L0102","$0.60","30 mins","30 mins","C","10","Car","$0.60"
"DAY","35930.0467,33211.0998","-","LORONG 108 CHANGI ","10.00 PM","$0.65","08.30 AM","L0102","$0.65","DAY","DAY","C","4","Motorcycle","$0.65"
"30 mins","35506.7284,33031.3686","-","LANGSAT ROAD ","10.00 PM","$0.60","08.30 AM","L0103","$0.60","30 mins","30 mins","C","5","Car","$0.60"
"30 mins","45138.4696,41348.5891","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG BEKUKONG OFF STREET","07.00 AM","$0.60","07.00 AM","L0104","$0.60","30 mins","30 mins","B","167","Car","$0.60"
"30 mins","45138.4696,41348.5891","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","LORONG BEKUKONG OFF STREET","07.00 AM","$0.10","07.00 AM","L0104","$0.10","30 mins","30 mins","B","28","Motorcycle","$0.10"
"30 mins","33133.035,32891.2922","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG BACHOK OFF STREET","07.00 AM","$0.60","07.00 AM","L0107","$0.60","30 mins","30 mins","B","25","Car","$0.60"
"30 mins","33133.035,32891.2922","Parking session between 7am-10.30pm(Day) & 10.30pm-7am(Night) are capped at $0.65 each.","LORONG BACHOK OFF STREET","07.00 AM","$0.10","07.00 AM","L0107","$0.10","30 mins","30 mins","B","6","Motorcycle","$0.10"
"30 mins","43438.9937,39659.2347","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","LOYANG WAY 1 ","10.00 PM","$0.60","07.00 AM","L0109","$0.60","30 mins","30 mins","C","10","Car","$0.60"
"30 mins","43091.2527,39603.7955","Reserved for Season Ticket Holders from 10.00 pm to 7.00 am daily.","LOYANG STREET ","10.00 PM","$0.60","07.00 AM","L0110","$0.60","30 mins","30 mins","C","18","Car","$0.60"
"30 mins","32573.1441,32664.8974","-","LORONG 3 GEYLANG ","05.00 PM","$0.60","08.30 AM","L0113","$0.00","30 mins","0 mins","C","4","Car","$0.60"
"30 mins","32312.641,32543.1227","-","LORONG 1 GEYLANG ROAD OFF STREET","05.00 PM","$0.60","08.30 AM","L0115","$0.00","30 mins","0 mins","C","65","Car","$0.60"
"30 mins","33252.6146,32807.3321","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG 21 GEYLANG / GEYLANG ROAD OFF ST","07.00 AM","$0.60","07.00 AM","L0116","$0.60","30 mins","30 mins","B","29","Car","$0.60"
"30 mins","33507.1092,33067.9317","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG 25/25A GEYLANG OFF STREET","07.00 AM","$0.60","07.00 AM","L0117","$0.60","30 mins","30 mins","B","105","Car","$0.60"
"30 mins","33507.1092,33067.9317","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","LORONG 25/25A GEYLANG OFF STREET","07.00 AM","$0.10","07.00 AM","L0117","$0.10","30 mins","30 mins","B","12","Motorcycle","$0.10"
"30 mins","34145.8285,32836.5502","-","LORONG 36 GEYLANG OFF STREET","05.00 PM","$0.60","08.30 AM","L0118","$0.00","30 mins","0 mins","C","11","Car","$0.60"
"30 mins","36711.8085,33542.5971","-","LORONG MYDIN ","10.00 PM","$0.60","08.30 AM","L0120","$0.00","30 mins","0 mins","C","3","Car","$0.60"
"30 mins","-","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG 9/11 GEYLANG OFF STREET","07.00 AM","$0.60","07.00 AM","L0123","$0.60","30 mins","30 mins","B","56","Car","$0.60"
"30 mins","-","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","LORONG 9/11 GEYLANG OFF STREET","07.00 AM","$0.10","07.00 AM","L0123","$0.10","30 mins","30 mins","B","9","Motorcycle","$0.10"
"30 mins","-","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG 37 GEYLANG OFF STREET","07.00 AM","$0.60","07.00 AM","L0124","$0.60","30 mins","30 mins","B","28","Car","$0.60"
"30 mins","-","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","LORONG 37 GEYLANG OFF STREET","07.00 AM","$0.10","07.00 AM","L0124","$0.10","30 mins","30 mins","B","17","Motorcycle","$0.10"
"30 mins","-","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","LORONG 31 GEYLANG OFF STREET","07.00 AM","$0.60","07.00 AM","L0125","$0.60","30 mins","30 mins","B","51","Car","$0.60"
"30 mins","-","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","LORONG 31 GEYLANG OFF STREET","07.00 AM","$0.10","07.00 AM","L0125","$0.10","30 mins","30 mins","B","21","Motorcycle","$0.10"
"30 mins","29567.5951,32069.7674","-","MACKENZIE ROAD ","10.00 PM","$0.60","08.30 AM","M0001","$0.60","30 mins","30 mins","C","6","Car","$0.60"
"Day","29567.5951,32069.7674","-","MACKENZIE ROAD ","10.00 PM","$0.65","08.30 AM","M0001","$0.65","Day","Day","C","3","Motorcycle","$0.65"
"30 mins","30268.1856,31831.8776","-","MAYO STREET ","05.00 PM","$0.60","08.30 AM","M0005","$0.00","30 mins","0 mins","C","35","Car","$0.60"
"30 mins","29568.1135,29119.7542","-","MCCALLUM STREET ","05.00 PM","$1.20","08.30 AM","M0006","$0.60","30 mins","30 mins","C","11","Car","$1.20"
"30 mins","29568.1135,29119.7542","-","MCCALLUM STREET ","10.00 PM","$0.60","05.00 PM","M0006","$0.60","30 mins","30 mins","C","11","Car","$0.60"
"30 mins","29270.8884,29585.1284","-","MOSQUE STREET ","05.00 PM","$1.20","08.30 AM","M0011","$0.60","30 mins","30 mins","C","61","Car","$1.20"
"30 mins","29270.8884,29585.1284","-","MOSQUE STREET ","10.00 PM","$0.60","05.00 PM","M0011","$0.60","30 mins","30 mins","C","61","Car","$0.60"
"30 mins","29270.8884,29585.1284","-","MOSQUE STREET ","05.00 PM","$2.40","08.30 AM","M0011","$1.20","30 mins","30 mins","C","4","Heavy Vehicle","$2.40"
"30 mins","29270.8884,29585.1284","-","MOSQUE STREET ","10.00 PM","$1.20","05.00 PM","M0011","$1.20","30 mins","30 mins","C","4","Heavy Vehicle","$1.20"
"Day","29270.8884,29585.1284","-","MOSQUE STREET ","10.00 PM","$0.65","08.30 AM","M0011","$0.65","Day","Day","C","4","Motorcycle","$0.65"
"30 mins","28850.8559,30531.1768","-","MOHAMED SULTAN ROAD ","10.00 PM","$0.60","08.30 AM","M0015","$0.60","30 mins","30 mins","C","87","Car","$0.60"
"30 mins","28850.8559,30531.1768","-","MOHAMED SULTAN ROAD ","10.00 PM","$1.20","08.30 AM","M0015","$1.20","30 mins","30 mins","C","1","Heavy Vehicle","$1.20"
"Day","28850.8559,30531.1768","-","MOHAMED SULTAN ROAD ","10.00 PM","$0.65","08.30 AM","M0015","$0.65","Day","Day","C","29","Motorcycle","$0.65"
"30 mins","29925.7998,31557.543","-","MIDDLE ROAD OFF STREET ","05.00 PM","$1.20","08.30 AM","M0017","$0.60","30 mins","30 mins","C","13","Car","$1.20"
"30 mins","29925.7998,31557.543","-","MIDDLE ROAD OFF STREET ","10.00 PM","$0.60","05.00 PM","M0017","$0.60","30 mins","30 mins","C","13","Car","$0.60"
"Day","29925.7998,31557.543","-","MIDDLE ROAD OFF STREET ","10.00 PM","$0.65","08.30 AM","M0017","$0.65","Day","Day","C","2","Motorcycle","$0.65"
"30 mins","30829.787,32213.8761","-","MAUDE ROAD ","10.00 PM","$0.60","08.30 AM","M0020","$0.60","30 mins","30 mins","C","31","Car","$0.60"
"","30752.8263,32285.5182","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","30295.8721,31277.0501","-","MANILA STREET ","05.00 PM","$1.20","08.30 AM","M0026","$0.60","30 mins","30 mins","C","6","Car","$1.20"
"30 mins","30295.8721,31277.0501","-","MANILA STREET ","10.00 PM","$0.60","05.00 PM","M0026","$0.60","30 mins","30 mins","C","6","Car","$0.60"
"Day","30295.8721,31277.0501","-","MANILA STREET ","10.00 PM","$0.65","08.30 AM","M0026","$0.65","Day","Day","C","11","Motorcycle","$0.65"
"30 mins","21534.9704,47806.8406","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","MARSILING CRESCENT ","07.00 PM","$1.20","07.00 AM","M0032","$1.20","30 mins","30 mins","C","29","Heavy Vehicle","$1.20"
"30 mins","31596.3223,38563.2687","-","MAJU AVENUE ","10.00 PM","$0.60","08.30 AM","M0038","$0.00","30 mins","0 mins","C","43","Car","$0.60"
"30 mins","31585.3854,38593.6329","-","MAJU AVENUE SERVICE ROAD","10.00 PM","$0.60","08.30 AM","M0039","$0.00","30 mins","0 mins","C","3","Car","$0.60"
"30 mins","29807.0475,31944.2444","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MACKENZIE ROAD A OFF STREET","07.00 AM","$0.60","07.00 AM","M0040","$0.60","30 mins","30 mins","B","108","Car","$0.60"
"30 mins","29807.0475,31944.2444","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","MACKENZIE ROAD A OFF STREET","07.00 AM","$0.10","07.00 AM","M0040","$0.10","30 mins","30 mins","7","B","Motorcycle","$0.10"
"30 mins","29792.604,31838.4762","-","MOUNT EMILY ROAD ","05.00 PM","$1.20","08.30 AM","M0043","$0.60","30 mins","30 mins","2","C","Car","$1.20"
"30 mins","29792.604,31838.4762","-","MOUNT EMILY ROAD ","10.00 PM","$0.60","05.00 PM","M0043","$0.60","30 mins","30 mins","2","C","Car","$0.60"
"DAY","29792.604,31838.4762","-","MOUNT EMILY ROAD ","10.00 PM","$0.65","08.30 AM","M0043","$0.65","DAY","DAY","3","C","Motorcycle","$0.65"
"30 mins","29972.5138,33996.6295","-","MARTABAN ROAD ","10.00 PM","$0.60","08.30 AM","M0048","$0.60","30 mins","30 mins","16","C","Car","$0.60"
"30 mins","29854.7356,33967.9136","-","MINBU ROAD ","10.00 PM","$0.60","08.30 AM","M0049","$0.60","30 mins","30 mins","4","C","Car","$0.60"
"30 mins","31692.9374,34368.4155","-","MOONSTONE LANE ","05.00 PM","$0.60","08.30 AM","M0055","$0.00","30 mins","0 mins","30","C","Car","$0.60"
"30 mins","33569.6437,34937.4696","-","MACPHERSON ROAD ","05.00 PM","$0.60","08.30 AM","M0058","$0.00","30 mins","0 mins","28","C","Car","$0.60"
"30 mins","29516.2662,32069.536","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MACKENZIE ROAD B OFF STREET","07.00 AM","$0.60","07.00 AM","M0059","$0.60","30 mins","30 mins","82","B","Car","$0.60"
"","29585.4645,32015.8551","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29516.2662,32069.536","Per min charging. Reserved for season ticket holders from 7.00pm to 7.00am daily.","MACKENZIE ROAD B OFF STREET","07.00 PM","$1.20","07.00 AM","M0059","$1.20","30 mins","30 mins","76","B","Heavy Vehicle","$1.20"
"","29585.4645,32015.8551","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29516.2662,32069.536","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","MACKENZIE ROAD B OFF STREET","07.00 AM","$0.10","07.00 AM","M0059","$0.10","30 mins","30 mins","33","B","Motorcycle","$0.10"
"","29585.4645,32015.8551","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29687.8031,32046.8752","-","MAYNE ROAD ","10.00 PM","$0.60","08.30 AM","M0063","$0.60","30 mins","30 mins","6","C","Car","$0.60"
"30 mins","33685.2719,35189.7763","Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily.","MACTAGGART ROAD ","05.00 PM","$0.60","08.30 AM","M0066","$0.00","30 mins","0 mins","10","C","Car","$0.60"
"30 mins","29887.4114,34078.1939","-","MANDALAY ROAD ","10.00 PM","$0.60","08.30 AM","M0072","$0.60","30 mins","30 mins","11","C","Car","$0.60"
"","29804.9663,33661.7982","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","28956.2088,32734.1073","-","MAKEWAY AVENUE ","05.00 PM","$0.60","08.30 AM","M0074","$0.00","30 mins","0 mins","11","C","Car","$0.60"
"30 mins","29734.9916,34159.4165","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MINBU ROAD OFF STREET ","07.00 AM","$0.60","07.00 AM","M0076","$0.60","30 mins","30 mins","111","B","Car","$0.60"
"30 mins","29734.9916,34159.4165","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","MINBU ROAD OFF STREET ","07.00 AM","$0.10","07.00 AM","M0076","$0.10","30 mins","30 mins","12","B","Motorcycle","$0.10"
"30 mins","28921.5077,30728.196","-","MOHD SULTAN ROAD/RIVER VALLEY ROAD OFF STREET","10.00 PM","$0.60","08.30 AM","M0077","$0.60","30 mins","30 mins","18","C","Car","$0.60"
"30 mins","26559.0302,27674.9872","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MARITIME SQUARE D OFF STREET","07.00 AM","$0.60","07.00 AM","M0078","$0.60","30 mins","30 mins","258","B","Car","$0.60"
"30 mins","26559.0302,27674.9872","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","MARITIME SQUARE D OFF STREET","07.00 AM","$0.10","07.00 AM","M0078","$0.10","30 mins","30 mins","414","B","Motorcycle","$0.10"
"30 mins","21691.4605,47660.8389","Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily.","MARSILING CRESCENT HEAVY VEHICLE PARK","07.00 PM","$1.20","07.00 AM","M0079","$1.20","30 mins","30 mins","593","C","Heavy Vehicle","$1.20"
"30 mins","35643.1941,31991.8806","-","MARSHALL ROAD ","10.00 PM","$0.60","08.30 AM","M0080","$0.60","30 mins","30 mins","37","C","Car","$0.60"
"30 mins","29797.8344,28569.8125","-","MARINA VIEW OFF STREET ","05.00 PM","$1.20","07.00 AM","M0084","$0.60","30 mins","30 mins","44","B","Car","$1.20"
"30 mins","29797.8344,28569.8125","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MARINA VIEW OFF STREET ","07.00 AM","$0.60","05.00 PM","M0084","$0.60","30 mins","30 mins","44","B","Car","$0.60"
"30 mins","29797.8344,28569.8125","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","MARINA VIEW OFF STREET ","07.00 AM","$0.10","07.00 AM","M0084","$0.10","30 mins","30 mins","10","B","Motorcycle","$0.10"
"30 mins","28551.9326,30610.697","-","MARTIN PLACE/ MUTHURAMAN CHETTY ROAD","10.00 PM","$0.60","08.30 AM","M0085","$0.60","30 mins","30 mins","25","C","Car","$0.60"
"Day","28551.9326,30610.697","-","MARTIN PLACE/ MUTHURAMAN CHETTY ROAD","10.00 PM","$0.65","08.30 AM","M0085","$0.65","Day","Day","5","C","Motorcycle","$0.65"
"30 mins","24627.6398,31419.3749","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","MARGARET DRIVE OFF STREET","07.00 AM","$0.60","07.00 AM","M0088","$0.60","30 mins","30 mins","49","C","Car","$0.60"
"Day","24627.6398,31419.3749","-","MARGARET DRIVE OFF STREET","10.30 PM","$0.65","07.00 AM","M0088","$0.65","Day","Day","18","C","Motorcycle","$0.65"
"Night","24627.6398,31419.3749","-","MARGARET DRIVE OFF STREET","07.00 AM","$0.65","10.30 PM","M0088","$0.65","Night","Night","18","C","Motorcycle","$0.65"
"30 mins","30917.3253,31750.0548","-","NORTH BRIDGE ROAD (ARAB/JALAN SULTAN)","10.00 PM","$0.60","08.30 AM","N0003","$0.60","30 mins","30 mins","32","C","Car","$0.60"
"DAY","30917.3253,31750.0548","-","NORTH BRIDGE ROAD (ARAB/JALAN SULTAN)","10.00 PM","$0.65","08.30 AM","N0003","$0.65","DAY","DAY","2","C","Motorcycle","$0.65"
"30 mins","33821.8612,36142.707","-","NEW INDUSTRIAL ROAD ","05.00 PM","$0.60","08.30 AM","N0005","$0.00","30 mins","0 mins","12","C","Car","$0.60"
"30 mins","28956.4609,29088.2522","-","NEIL ROAD OFF STREET ","05.00 PM","$1.20","07.00 AM","N0006","$0.60","30 mins","30 mins","15","B","Car","$1.20"
"30 mins","28956.4609,29088.2522","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","NEIL ROAD OFF STREET ","07.00 AM","$0.60","05.00 PM","N0006","$0.60","30 mins","30 mins","15","B","Car","$0.60"
"30 mins","29811.4017,31761.8979","-","NIVEN ROAD ","05.00 PM","$1.20","08.30 AM","N0010","$0.60","30 mins","30 mins","15","C","Car","$1.20"
"30 mins","29811.4017,31761.8979","-","NIVEN ROAD ","10.00 PM","$0.60","05.00 PM","N0010","$0.60","30 mins","30 mins","15","C","Car","$0.60"
"DAY","29811.4017,31761.8979","-","NIVEN ROAD ","10.00 PM","$0.65","08.30 AM","N0010","$0.65","DAY","DAY","5","C","Motorcycle","$0.65"
"30 mins","30270.9263,32257.4542","-","NORRIS ROAD ","05.00 PM","$0.60","08.30 AM","N0011","$0.00","30 mins","0 mins","26","C","Car","$0.60"
"30 mins","31365.1236,32045.5134","Parking charge between 10.30pm & 7am is capped at $5.","NORTH BRIDGE ROAD MARKET OFF STREET","07.00 AM","$0.60","07.00 AM","N0012","$0.60","30 mins","30 mins","52","C","Car","$0.60"
"30 mins","31365.1236,32045.5134","-","NORTH BRIDGE ROAD MARKET OFF STREET","07.00 PM","$1.20","07.00 AM","N0012","$1.20","30 mins","30 mins","9","C","Heavy Vehicle","$1.20"
"Day","31365.1236,32045.5134","-","NORTH BRIDGE ROAD MARKET OFF STREET","10.30 PM","$0.65","07.00 AM","N0012","$0.65","Day","Day","11","C","Motorcycle","$0.65"
"Night","31365.1236,32045.5134","-","NORTH BRIDGE ROAD MARKET OFF STREET","07.00 AM","$0.65","10.30 PM","N0012","$0.65","Night","Night","11","C","Motorcycle","$0.65"
"30 mins","-","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","NORTH BRIDGE ROAD OFF  STREET","07.00 AM","$0.60","07.00 AM","N0013","$0.60","30 mins","30 mins","92","B","Car","$0.60"
"30 mins","-","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","NORTH BRIDGE ROAD OFF  STREET","07.00 AM","$0.10","07.00 AM","N0013","$0.10","30 mins","30 mins","18","B","Motorcycle","$0.10"
"30 mins","29523.9188,29925.4352","-","NORTH CANAL ROAD ","05.00 PM","$1.20","08.30 AM","N0014","$0.60","30 mins","30 mins","24","C","Car","$1.20"
"","29718.727,29833.2523","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","29523.9188,29925.4352","-","NORTH CANAL ROAD ","10.00 PM","$0.60","05.00 PM","N0014","$0.60","30 mins","30 mins","24","C","Car","$0.60"
"","29718.727,29833.2523","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","13505.4439,34147.8156","-","NEYTHAL ROAD ","05.00 PM","$0.60","08.30 AM","N0016","$0.00","30 mins","0 mins","55","C","Car","$0.60"
"30 mins","29289.4699,29976.0557","-","NEW MARKET ROAD ","05.00 PM","$1.20","08.30 AM","N0020","$0.60","30 mins","30 mins","4","C","Car","$1.20"
"30 mins","29289.4699,29976.0557","-","NEW MARKET ROAD ","10.00 PM","$0.60","05.00 PM","N0020","$0.60","30 mins","30 mins","4","C","Car","$0.60"
"Day","29289.4699,29976.0557","-","NEW MARKET ROAD ","10.00 PM","$0.65","08.30 AM","N0020","$0.65","Day","Day","16","C","Motorcycle","$0.65"
"30 mins","-","-","NETHERAVON ROAD ","10.00 PM","$0.60","07.00 AM","N0023","$0.60","30 mins","30 mins","16","C","Car","$0.60"
"Day","-","-","NETHERAVON ROAD ","10.00 PM","$0.65","07.00 AM","N0023","$0.65","Day","Day","5","C","Motorcycle","$0.65"
"30 mins","28979.4855,29085.4709","-","NEIL ROAD ","05.00 PM","$1.20","08.30 AM","N0047","$0.60","30 mins","30 mins","7","C","Car","$1.20"
"30 mins","28979.4855,29085.4709","-","NEIL ROAD ","10.00 PM","$0.60","05.00 PM","N0047","$0.60","30 mins","30 mins","7","C","Car","$0.60"
"30 mins","27353.6548,39915.9542","-","OLD UPPER THOMSON ROAD ","05.00 PM","$0.60","08.30 AM","O0004","$0.00","30 mins","0 mins","54","C","Car","$0.60"
"30 mins","27408.6074,39942.9511","-","OLD UPPER THOMSON ROAD OFF STREET","05.00 PM","$0.60","08.30 AM","O0005","$0.00","30 mins","0 mins","17","C","Car","$0.60"
"30 mins","29960.6035,33140.4176","Parking charge between 10.30pm & 7am is capped at $5.","OWEN ROAD/ DORSET ROAD / CAMBRIDGE ROAD","07.00 AM","$0.60","07.00 AM","O0007","$0.00","30 mins","0 mins","13","C","Car","$0.60"
"Day","29960.6035,33140.4176","-","OWEN ROAD/ DORSET ROAD / CAMBRIDGE ROAD","10.30 PM","$0.65","07.00 AM","O0007","$0.00","Day","0 mins","10","C","Motorcycle","$0.65"
"Night","29960.6035,33140.4176","-","OWEN ROAD/ DORSET ROAD / CAMBRIDGE ROAD","07.00 AM","$0.65","10.30 PM","O0007","$0.65","Night","Night","10","C","Motorcycle","$0.65"
"30 mins","33701.6917,32176.258","-","OLD AIRPORT ROAD ","10.00 PM","$0.60","08.30 AM","O0008","$0.60","30 mins","30 mins","16","C","Car","$0.60"
"Day","33701.6917,32176.258","-","OLD AIRPORT ROAD ","10.00 PM","$0.65","08.30 AM","O0008","$0.65","Day","Day","4","C","Motorcycle","$0.65"
"30 mins","28161.6974,29762.4345","-","OUTRAM ROAD ","05.00 PM","$0.60","08.30 AM","O0010","$0.00","30 mins","0 mins","27","C","Car","$0.60"
"30 mins","31742.9343,34468.5009","-","OPAL CRESCENT ","05.00 PM","$0.60","08.30 AM","O0026","$0.00","30 mins","0 mins","46","C","Car","$0.60"
"30 mins","35286.5878,32846.5881","-","ONAN ROAD ","05.00 PM","$0.60","08.30 AM","O0027","$0.00","30 mins","0 mins","57","C","Car","$0.60"
"","35712.9507,32255.2534","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 mins","28235.0293,29645.7793","Per min charging. Parking charge between 10.30pm & 7am is capped at $5","OUTRAM ROAD OFF STREET ","07.00 AM","$0.60","07.00 AM","O0028","$0.60","30 mins","30 mins","39","B","Car","$0.60"
"30 mins","28235.0293,29645.7793","Per min charging. Parking charge between 7am & 10.30pm and between 10.30pm & 7am respectively is capped at $0.65.","OUTRAM ROAD OFF STREET ","07.00 AM","$0.10","07.00 AM","O0028","$0.10","30 mins","30 mins","6","B","Motorcycle","$0.10"
"30 mins","35587.8617,32456.6604","-","ONAN ROAD OFF STREET ","10.00 PM","$0.60","08.30 AM","O0029","$0.60","30 mins","30 mins","15","C","Car","$0.60"
